51371857369,gac,84,295
51371867466,fbc,238,92
51371909269,dga,167,72
51371913487,aef,224,44
51371926365,fba,124,53
51371963777,dbe,124,114
51371972196,age,189,107
51371985658,dag,279,42
51371992052,cge,121,167
51371993220,dgg,257,172
51372044145,fce,166,5
51372060551,ebe,276,80
51372061900,gfe,8,46
51372067183,bfe,22,28
51372078515,cfc,106,105
51372082658,fcd,250,96
51372088388,bge,291,238
51372095504,gfe,295,37
51372168160,gga,45,87
51372168460,ggg,23,180
51372187696,aga,197,28
51372188527,bge,295,190
51372195441,efb,225,8
51372229250,adb,247,119
51372251633,eeg,95,87
51372258437,fgc,27,157
51372269082,fcb,230,201
51372273990,cef,280,176
51372287097,dgb,64,139
51372315322,ded,133,33
51372326705,dfc,48,24
51372339488,cce,281,17
51372355958,gdf,178,84
51372362190,ged,220,86
51372366673,cac,59,338
51372387293,dba,232,45
51372398521,bbe,60,13
51372423537,bbe,1,11
51372460283,aac,112,282
51372474930,dgb,22,152
51372478768,fdb,164,98
51372478923,aae,115,252
51372534948,fbf,155,160
51372544552,faa,272,229
51372567303,fdd,72,33
51372587265,beb,105,198
51372607265,bbb,145,57
51372614396,abe,96,144
51372614768,fcc,248,286
51372616750,dce,292,126
51372621984,deb,277,181
51372630625,gfa,217,243
51372642385,cfc,284,86
51372645688,dfd,285,132
51372660068,fae,186,285
51372666893,eag,19,51
51372674401,dda,186,199
51372687605,gfd,70,40
51372695902,gcd,272,25
51372707306,ccf,202,85
51372710699,aab,52,203
51372724434,eeb,220,11
51372744214,fab,72,15
51372757989,eff,169,126
51372770849,faa,280,265
51372791753,aec,254,139
51372811307,gbc,213,41
51372825684,fee,73,62
51372829164,cff,31,12
51372876434,gda,245,121
51372887759,afb,80,34
51372895698,gee,120,116
51372941326,dcb,191,109
51373000751,aaa,269,135
51373032075,fbg,15,58
51373033048,dec,32,164
51373037187,ddf,230,8
51373046157,fgf,13,83
51373076757,ccd,285,93
51373093051,ggd,210,96
51373102483,deg,218,282
51373107491,cfa,246,29
51373118837,cad,82,26
51373126313,egd,44,124
51373141560,bce,291,5
51373161748,fee,13,68
51373181973,bde,193,12
51373203437,aff,58,11
51373219752,dge,266,289
51373222911,baf,23,5
51373225241,gff,161,182
51373232134,dfc,30,22
51373240330,fgg,155,62
51373246375,abc,126,61
51373271450,eaa,261,17
51373308374,gfg,261,267
51373310856,cbe,30,130
51373320766,fag,221,10
51373329638,aff,112,11
51373335396,dbb,290,27
51373336476,cfc,287,84
51373338634,fae,114,236
51373349028,afc,170,192
51373354407,ced,161,115
51373368086,cec,51,97
51373383748,cag,164,137
51373393366,cdd,168,159
51373409837,cea,259,206
51373434084,egf,164,100
51373481352,ffe,217,5
51373486667,bga,188,5
51373499421,agc,172,185
51373508692,fbd,281,71
51373511030,fca,13,102
51373511843,bdb,143,218
51373525593,dfg,36,337
51373541233,cgg,149,25
51373552812,eba,10,5
51373580633,gec,28,19
51373592425,bcb,40,130
51373597122,daf,192,8
51373650494,efg,165,129
51373655083,cdf,45,39
51373658261,dgd,299,183
51373675342,abb,261,91
51373693170,bfb,118,102
51373710251,bbg,141,107
51373715962,bca,279,162
51373716762,bac,296,51
51373717705,ecd,151,173
51373740562,bfg,11,117
51373758629,dbf,2,65
51373804114,afa,99,291
51373814589,fff,244,84
51373868591,aag,236,182
51373881885,bfa,177,24
51373913404,cfg,269,5
51373935076,adg,263,40
51373941792,dff,154,98
51373943268,gfe,131,35
51373979513,gdd,229,186
51373979540,fgd,15,146
51373987203,fdg,286,85
51373991024,gag,238,165
51373993126,bgg,225,125
51374045416,bdc,260,225
51374045428,ffg,248,293
51374045797,ccb,217,65
51374093197,bbd,115,5
51374185240,eae,145,12
51374196899,gcc,35,13
51374215415,bfg,91,138
51374221100,gfe,172,31
51374224214,bef,214,188
51374238595,dac,75,8
51374256114,dea,195,450
51374280640,baa,4,153
51374282745,gad,279,63
51374292735,gbe,79,50
51374302404,ffc,152,171
51374333776,gba,234,91
51374341235,ddb,18,169
51374350470,caf,162,252
51374386932,cab,121,149
51374395014,feg,73,128
51374424095,cbf,214,184
51374426066,bag,176,29
51374427402,ecc,137,229
51374435812,ddb,283,192
51374470328,bcc,60,9
51374480016,dfb,146,113
51374480153,bad,71,76
51374481778,abb,7,85
51374491985,ggc,12,114
51374494935,dfd,245,153
51374495380,gac,212,241
51374507996,eeb,198,11
51374513218,bfc,285,96
51374579620,aeb,259,55
51374599012,ecd,223,155
51374600626,aad,89,108
51374606360,bee,160,20
51374616872,cbg,181,224
51374643032,geg,183,84
51374655427,bac,160,58
51374656707,def,19,180
51374673655,eab,43,32
51374675094,dcf,225,98
51374676997,egd,242,99
51374697905,bcf,186,109
51374708848,fde,288,86
51374725755,gde,222,206
51374766263,gaa,295,43
51374783020,egg,221,10
51374794168,bab,146,50
51374886885,aga,158,28
51374899004,dad,173,91
51374902823,edc,75,138
51374905531,dag,97,42
51374960131,fgd,113,129
51374965990,gcf,254,126
51374990307,dcf,135,112
51374996731,afc,139,165
51375023651,acf,299,99
51375055209,acg,160,108
51375055593,bdf,20,39
51375060223,fda,104,21
51375124302,eac,221,288
51375136900,fbd,71,64
51375137318,fef,127,237
51375152169,geg,246,67
51375178717,gfc,68,25
51375183396,ebd,84,133
51375235153,dca,241,72
51375235265,dga,41,66
51375256519,cdb,135,392
51375265728,edg,34,80
51375287070,fec,128,10
51375322952,ccd,110,102
51375355964,fga,4,93
51375360672,cbc,164,58
51375369432,dda,202,177
51375379020,ffa,288,164
51375382679,ggb,195,118
51375409904,gdc,190,23
51375417373,fgg,180,59
51375474029,efa,211,143
51375476868,dae,280,7
51375488796,fbf,173,163
51375494744,edf,293,214
51375501879,cgd,220,29
51375518087,ggd,116,108
51375521630,eed,236,203
51375541060,aee,271,161
51375551127,bgd,44,5
51375567470,ggf,265,15
51375602224,feg,50,134
51375602889,agd,230,305
51375616576,bad,299,60
51375629893,fbc,73,98
51375637326,bae,165,112
51375652484,ccc,25,203
51375677391,dgc,26,102
51375684871,dda,103,157
51375691958,dab,267,196
51375706394,gcc,206,11
51375714815,cee,178,68
51375719117,dfd,125,175
51375723838,bbb,115,56
51375725145,ddg,40,20
51375740206,cdg,16,189
51375753267,ccg,37,5
51375768542,aaa,187,155
51375795891,aeg,117,68
51375801388,geb,122,74
51375808101,cdc,252,49
51375842633,cdg,203,204
51375850689,fdb,260,114
51375888923,ece,248,5
51375897349,edd,250,67
51375910729,ddg,274,16
51375931718,ead,130,116
51375946152,bbf,210,71
51375960048,ffd,181,207
51375999445,fgc,152,130
51376014496,gga,152,72
51376025640,agf,138,239
51376052548,gcb,180,5
51376052987,cda,195,10
51376058693,aba,159,36
51376068636,egf,248,86
51376085098,cbe,102,145
51376112976,efc,52,80
51376116430,gae,186,5
51376119869,bad,10,49
51376210728,feb,197,94
51376215095,bfe,155,25
51376220836,gaf,164,145
51376238842,gaa,8,50
51376242615,ccd,28,113
51376244997,fcc,97,277
51376258601,dba,228,42
51376265958,ada,286,137
51376268987,fac,298,241
51376275925,fge,39,55
51376284809,gcg,97,170
51376286423,cbg,190,215
51376349847,fff,289,96
51376368738,abb,258,68
51376372337,aaf,214,79
51376374523,cac,263,334
51376393670,bed,32,164
51376410800,fgb,299,19
51376432598,gfg,69,277
51376459518,dec,297,152
51376461467,dcg,207,153
51376461902,acg,80,96
51376474489,bfc,273,109
51376505982,ddb,66,222
51376506168,dca,183,84
51376532142,cga,256,39
51376545708,bbc,253,118
51376547236,fcd,247,103
51376563737,fae,206,219
51376621940,fcf,31,331
51376644884,gbd,76,61
51376661739,bea,50,97
51376663706,ded,206,30
51376704960,afd,30,137
51376730058,eda,185,39
51376761498,bdb,148,185
51376828684,afc,41,140
51376844065,dgf,45,55
51376861294,dbd,182,243
51376881873,adf,285,339
51376886298,edg,254,79
51376904076,gef,215,157
51376918927,ega,98,132
51376921279,age,124,100
51376923266,cdf,221,43
51376939355,fdf,161,45
51376948921,acd,36,200
51376975580,ebb,90,14
51376978455,cde,241,68
51376995321,gfd,272,45
51376997564,bbb,291,55
51377006062,gfb,56,18
51377050030,gdb,14,25
51377089750,cfe,298,161
51377090724,cca,223,249
51377118166,eca,248,5
51377129460,bcf,276,119
51377160685,adf,161,339
51377165493,fce,137,5
51377206085,ede,294,132
51377216123,geg,129,78
51377256407,egb,13,5
51377262637,fbg,96,61
51377267561,fcc,297,285
51377270240,eea,37,16
51377271309,ebc,57,48
51377273317,ebb,54,14
51377277821,ddd,151,290
51377295733,ddc,252,5
51377316697,fag,67,9
51377317126,aae,243,254
51377375607,gfd,238,45
51377386104,dbd,210,252
51377406271,dec,282,136
51377407183,fbb,119,136
51377409259,fcb,27,178
51377416303,bde,296,12
51377440326,dga,279,70
51377443233,bdd,64,68
51377481715,dfa,77,61
51377510232,eac,166,328
51377510358,bcg,146,243
51377510646,baf,242,5
51377514817,agc,92,203
51377548552,cfa,31,23
51377557042,dfe,160,41
51377562220,afg,105,174
51377583203,ccf,29,90
51377602334,bec,174,28
51377611033,fbe,24,82
51377617235,bgc,295,22
51377626010,ceg,180,89
51377630274,cdd,157,149
51377630728,gac,119,248
51377658196,cee,46,77
51377666171,fdc,141,41
51377671289,eba,146,5
51377686097,aba,247,38
51377719778,efa,205,114
51377732622,cbe,40,145
51377762607,acc,109,10
51377766972,abg,73,117
51377778111,edb,238,322
51377786373,ebd,67,109
51377795914,cgc,79,256
51377814342,ccb,276,68
51377822300,dbb,280,30
51377838690,cfc,256,89
51377845359,gce,116,44
51377859034,edd,270,75
51377924946,bfd,49,324
51377940276,bcf,218,114
51377948343,ddd,40,275
51377951370,ade,102,5
51377988785,gbf,120,130
51377988932,efg,168,123
51377991850,bgg,76,148
51378046372,gec,65,15
51378091268,cea,122,201
51378125712,bfg,165,160
51378126720,ege,283,99
51378131948,bcd,172,185
51378147933,bfe,99,20
51378150998,bdg,145,131
51378177861,fbf,259,180
51378185990,aeg,267,65
51378198657,dee,174,70
51378205275,dcd,110,297
51378210806,fga,133,91
51378225067,cab,97,119
51378247014,ced,5,105
51378262155,fdd,38,31
51378297674,dfc,168,21
51378317083,abd,268,59
51378340088,ece,79,5
51378356873,eaf,207,45
51378366094,cgb,7,140
51378405668,gee,239,119
51378411659,efd,133,28
51378424369,aea,264,326
51378425259,faa,169,299
51378426268,bba,197,57
51378476101,def,297,171
51378480475,ebf,148,110
51378501519,dce,213,114
51378515982,gdg,180,362
51378526987,bfa,260,20
51378558491,dfa,161,56
51378559159,age,74,94
51378560054,ead,62,106
51378582057,fgc,131,114
51378583707,cbb,139,26
51378584490,agb,74,342
51378589576,cag,279,146
51378590996,fce,188,5
51378599803,dbg,188,380
51378603149,fea,44,404
51378610118,bgf,93,112
51378620164,fdc,299,41
51378634741,agg,228,219
51378636266,bcf,267,102
51378637000,adb,175,101
51378645018,ace,54,205
51378651743,eca,233,5
51378670522,gge,251,65
51378676595,eee,140,24
51378711744,dgf,89,52
51378728702,dbb,78,24
51378730989,cfd,195,62
51378740851,bbd,127,5
51378744643,dbe,188,120
51378763085,eag,183,60
51378774942,ceb,235,267
51378776535,gfg,175,249
51378778643,fdb,3,96
51378795098,ded,141,29
51378808914,ced,205,107
51378873078,aca,20,425
51378877355,fgd,245,129
51378885922,fea,129,472
51378934421,bea,222,92
51378949222,dcg,45,136
51378955163,gea,202,160
51378987782,bca,279,171
51378995782,aef,121,43
51379000405,caa,78,156
51379017777,dfc,117,24
51379024705,bff,174,95
51379078551,eec,286,134
51379088448,dgc,130,111
51379119330,gfa,54,199
51379120532,cae,263,28
51379127204,dbc,261,63
51379130239,adc,171,91
51379152882,bgc,248,23
51379154503,dcc,3,150
51379210002,gab,2,5
51379216980,add,73,184
51379218795,ggc,265,120
51379226398,gab,209,5
51379230095,ebe,282,88
51379272326,cbd,202,38
51379290451,def,19,160
51379297688,deb,227,161
51379304196,ecf,68,77
51379336144,beg,236,94
51379336582,cba,95,107
51379341352,geb,278,71
51379341568,ada,207,160
51379371915,fad,41,319
51379396723,aec,162,118
51379417932,faf,213,73
51379432146,dfg,297,374
51379445022,ddc,28,5
51379447670,abe,12,151
51379466163,fgf,12,71
51379472150,edf,293,228
51379493094,cdg,111,171
51379497125,ffb,137,170
51379543722,fae,184,199
51379595556,ddb,150,261
51379630195,dgg,259,192
51379634194,bde,298,14
51379652906,ecb,88,5
51379656495,efa,54,123
51379701209,eef,248,466
51379715344,baf,100,5
51379745725,ebb,243,15
51379761171,aaf,256,71
51379776313,gee,13,129
51379823315,cfb,17,64
51379838778,eaa,255,17
51379857702,gag,208,143
51379865973,ccc,50,192
51379866722,aac,50,267
51379892557,abg,43,128
51379898630,egc,11,195
51379909371,ccc,148,159
51379911471,dde,262,146
51379932084,aed,266,62
51379938911,gbc,136,42
51379945431,ada,65,136
51379946205,gbb,289,102
51379965126,aad,59,120
51379974152,bbf,277,76
51379981584,geb,199,83
51379990612,egb,60,5
51380001471,daa,286,336
51380002167,bdc,123,231
51380050571,acb,293,212
51380056129,cca,142,216
51380070923,bbf,236,67
51380087968,cfa,213,22
51380096758,cag,196,169
51380108046,dbd,206,219
51380124561,dea,165,414
51380130782,bga,174,5
51380136910,eee,174,24
51380144904,dcb,116,100
51380242808,dff,116,79
51380273623,cge,101,187
51380330423,gdg,113,347
51380345748,fed,71,21
51380352214,fgf,106,73
51380356055,ged,155,72
51380363323,eaf,64,36
51380364691,dgc,228,97
51380390220,ebg,191,149
51380413465,fee,27,65
51380418759,fbc,133,111
51380446666,bbf,109,57
51380462891,cgf,115,134
51380506722,bbe,221,8
51380506994,dgg,289,176
51380510090,gfc,147,27
51380512895,fba,271,58
51380545850,afe,102,93
51380549778,fec,49,8
51380584998,dce,124,123
51380598416,fcg,105,82
51380606025,abc,77,72
51380607583,ddf,140,9
51380623901,ggb,1,122
51380632284,dgd,121,170
51380641681,abd,284,62
51380647744,dbb,297,19
51380659920,bae,24,123
51380692402,efe,70,5
51380696505,ffg,198,325
51380698376,cec,189,97
51380700296,abf,34,89
51380726729,dba,293,37
51380745132,bde,105,11
51380746186,cac,224,310
51380775786,fcb,208,169
51380787733,cfd,33,68
51380797550,aff,246,12
51380799030,cad,77,21
51380801992,gbe,213,47
51380804210,dec,167,108
51380871064,bgb,5,92
51380871712,aeb,226,45
51380875483,aee,12,140
51380884489,ffe,197,5
51380901814,fgb,294,18
51380919129,dge,195,245
51380930318,ecg,224,107
51380930622,eag,3,67
51380940370,bcg,172,245
51380955309,dac,40,8
51380966689,bgf,204,117
51380968122,fcb,83,136
51380983611,gcd,89,25
51381029124,bfd,113,340
51381045405,gcg,84,136
51381093006,ddg,218,14
51381093342,cef,236,167
51381104990,cgc,193,209
51381119690,gfc,207,29
51381145762,eag,253,70
51381152223,bda,14,30
51381158737,cbc,255,66
51381167383,aag,101,163
51381169539,fca,133,94
51381174932,bcg,211,284
51381181087,edc,73,122
51381188957,gca,48,66
51381190966,fda,88,19
51381209858,ggg,268,212
51381223467,aef,74,46
51381225455,eeg,16,92
51381227751,ded,39,29
51381228154,gae,147,5
51381230472,bff,9,112
51381240859,gac,72,250
51381264108,abe,209,178
51381293469,fff,205,79
51381303015,gbf,264,120
51381308564,ggb,123,123
51381329733,cff,125,11
51381347236,fbf,83,180
51381357470,agf,84,222
51381359596,caf,24,244
51381369417,geg,4,66
51381372911,bed,149,136
51381374801,aab,81,170
51381383187,fee,200,66
51381387686,gcg,262,160
51381391807,eed,136,205
51381414788,bee,81,22
51381418083,bce,218,5
51381424358,bbc,226,139
51381452166,fdg,17,89
51381467646,fba,269,46
51381493822,gcb,270,5
51381505212,adf,227,281
51381508340,dgb,244,144
51381523242,afb,242,38
51381541527,fgb,53,18
51381560005,ged,36,82
51381561826,afg,171,151
51381570095,fgb,16,14
51381576569,acg,192,108
51381609819,gbg,85,247
51381614661,gde,258,201
51381627241,fgg,52,58
51381631425,ffg,282,328
51381632124,daf,168,6
51381649276,deg,36,262
51381662326,bge,292,193
51381671646,beb,269,213
51381684041,bab,235,42
51381711066,gda,143,107
51381728014,bdf,224,31
51381787739,gbg,138,244
51381788460,bfc,42,101
51381811848,efb,8,6
51381862957,ecd,283,181
51381906254,edf,109,182
51381919291,feb,277,94
51381924457,aec,128,135
51381967950,egd,263,80
51381977549,add,121,187
51382018918,cfc,198,91
51382028093,bff,179,114
51382051741,ecf,94,67
51382057057,abe,137,156
51382058213,cdc,131,42
51382059764,bbg,109,90
51382074140,gcf,193,148
51382081915,gdf,145,71
51382084057,eea,126,15
51382110953,fad,195,255
51382119572,gfa,139,218
51382139559,gba,128,95
51382145811,fcf,171,268
51382146681,eff,76,146
51382151454,dab,248,158
51382165009,dea,137,343
51382165252,fbe,235,97
51382173082,bgg,200,155
51382182184,adg,251,40
51382185559,eac,221,268
51382203783,bcb,57,154
51382206073,fab,100,14
51382219492,gdc,118,22
51382222220,ega,63,134
51382234062,cce,226,14
51382235137,fdb,31,81
51382260581,bdg,68,117
51382260934,gcb,219,5
51382264291,eeg,212,99
51382302484,cbf,273,209
51382347900,bef,162,197
51382358804,dag,272,48
51382360075,cde,8,70
51382380263,dcf,157,129
51382400618,cbb,275,22
51382419039,ede,114,133
51382422283,cgg,40,26
51382422305,gaf,146,134
51382423215,bed,129,137
51382423522,gda,226,114
51382428466,egg,54,9
51382429706,ccb,228,55
51382440756,abg,245,133
51382453073,afe,107,101
51382500245,ccd,201,133
51382500789,eeb,153,12
51382509481,ecg,245,119
51382516322,fbe,214,84
51382526937,dca,81,87
51382532845,dad,205,80
51382535772,fbg,131,54
51382556654,cbe,232,143
51382560444,dae,240,7
51382561249,dfd,250,173
51382571472,edg,97,69
51382586001,acg,178,122
51382588221,dbf,83,59
51382614882,abd,81,57
51382628517,ebb,7,17
51382637095,dfg,153,370
51382662072,bce,191,5
51382705882,fcb,100,152
51382722301,cda,174,10
51382734816,ecc,239,263
51382756024,afb,58,36
51382773771,afd,296,154
51382781012,ece,112,5
51382788122,aae,150,254
51382796091,aef,2,47
51382801071,cae,200,28
51382832673,bfb,93,108
51382843478,dfd,29,148
51382849835,gdb,278,20
51382854731,cbd,215,34
51382860654,cbg,42,242
51382875551,bcc,162,8
51382880455,dda,281,182
51382884955,eab,96,34
51382889471,adg,270,44
51382901203,aaa,245,125
51382914228,aac,115,317
51382939394,bfg,89,136
51382957589,aab,85,192
51382981290,cfg,110,5
51383017917,cfe,186,149
51383032006,dbf,215,58
51383037582,bcf,131,117
51383074362,eae,83,10
51383096832,deb,154,183
51383123248,afa,217,343
51383135925,dga,241,67
51383139176,ggd,16,127
51383143628,bag,258,31
51383148238,ffa,144,180
51383169742,cea,16,190
51383177166,cfb,185,51
51383194291,gff,146,169
51383196863,efg,6,113
51383202159,gec,143,16
51383214837,agd,136,298
51383218149,bad,128,43
51383230032,acc,51,10
51383249824,aad,285,122
51383252208,gea,210,161
51383266014,ggf,201,15
51383276917,ceb,248,288
51383289399,cgd,174,28
51383306904,efc,32,86
51383312824,dff,268,72
51383317899,cfc,259,91
51383325439,dac,111,7
51383329703,fgd,264,104
51383334079,aaf,121,57
51383343245,gac,185,292
51383354745,gac,32,236
51383380687,dcf,251,141
51383387348,bfc,200,112
51383390165,gad,144,51
51383432682,gfg,262,199
51383438489,adc,293,91
51383448825,bga,236,5
51383475096,gfd,60,36
51383491501,efb,136,6
51383502813,fgf,218,86
51383541304,fbd,71,63
51383556557,ced,211,108
51383574549,gef,164,186
51383581236,aga,79,30
51383598416,ace,166,168
51383611727,efa,244,130
51383621820,abb,113,80
51383635917,adc,295,78
51383679320,gfb,184,15
51383699391,abg,7,139
51383729659,ggg,282,224
51383761078,dbb,192,18
51383762372,gfd,127,38
51383806598,gfe,8,27
51383813642,afg,288,129
51383816393,cca,93,209
51383817538,bba,210,66
51383834237,eca,25,5
51383838328,ace,283,141
51383844222,ffc,18,177
51383851063,bce,88,5
51383853496,fde,25,85
51383854785,fbg,222,64
51383876982,bdb,240,160
51383880545,abg,201,151
51383883020,cba,199,99
51383890382,abe,198,173
51383900090,eec,175,127
51383923915,gdd,172,172
51383946780,fdd,59,30
51383973072,dde,98,153
51383981484,egc,275,169
51383985168,fcd,29,104
51383998912,ggc,118,139
51384009362,bgd,264,5
51384017077,bee,94,20
51384053571,baa,133,146
51384063760,gbd,250,58
51384074905,beb,152,221
51384081357,ffg,41,364
51384083100,gda,236,96
51384085513,acc,80,11
51384158045,dfb,192,123
51384174028,fgg,265,59
51384177622,fge,72,47
51384196191,aad,229,107
51384204984,ecc,129,305
51384211633,fcc,252,236
51384219121,cbf,274,236
51384240411,adb,299,91
51384256591,ebg,1,143
51384314782,eeb,63,13
51384329429,aeb,128,43
51384342443,ada,185,123
51384348498,ebc,122,42
51384377363,fbd,57,50
51384386874,cgc,67,175
51384391094,dgg,39,161
51384400366,gbd,10,65
51384402689,fce,135,5
51384423604,bac,13,59
51384430145,bge,277,154
51384451774,ffd,198,221
51384453169,ddb,129,237
51384493138,gce,198,43
51384493852,gaa,237,53
51384495462,cea,50,186
51384499017,fcd,230,118
51384502589,aga,223,32
51384517384,ebd,11,105
51384531044,eed,63,217
51384543418,bec,27,30
51384564782,dcc,39,162
51384566475,bfg,243,108
51384567760,cdf,43,44
51384581965,fae,53,226
51384594156,fed,20,24
51384623521,dee,48,58
51384635578,aad,67,125
51384645473,fef,167,215
51384650126,aae,260,269
51384677942,agc,13,231
51384688120,acf,139,90
51384707560,bcd,242,218
51384713814,eeb,242,13
51384722094,eeb,281,11
51384746268,gfe,178,25
51384772991,fca,59,108
51384788902,feg,88,151
51384852288,daf,177,5
51384885135,bgb,94,103
51384885925,cga,190,42
51384893620,dbg,6,444
51384904945,gcc,200,11
51384936301,dfg,55,314
51384993471,age,250,76
51385004160,cdb,4,435
51385014319,adc,271,89
51385021313,beb,250,262
51385023769,gcc,73,8
51385069638,acd,31,218
51385097999,gga,22,84
51385101459,def,41,156
51385125418,abd,137,56
51385142343,cgg,109,27
51385143820,ega,22,154
51385145675,fcg,37,74
51385157861,gdc,183,24
51385158740,cdd,26,169
51385173455,gcc,100,8
51385228635,bea,152,86
51385232957,edb,82,328
51385234347,ade,282,5
51385250742,dgd,101,166
51385254154,egf,64,92
51385258061,bcf,181,134
51385262201,fad,11,272
51385275723,ebd,23,95
51385285979,gaf,60,127
51385306233,cfd,235,74
51385317567,agb,257,318
51385319518,cdg,21,169
51385322833,ccg,128,5
51385330177,dda,59,203
51385346012,bfa,108,18
51385364634,cgd,57,24
51385382874,ecc,93,268
51385403554,bdf,203,32
51385445859,eff,256,141
51385471651,gcb,150,5
51385553252,aed,83,53
51385587938,daa,145,282
51385593155,gae,212,5
51385615821,bbe,292,7
51385619082,aef,149,47
51385620598,edf,246,198
51385624497,cac,146,266
51385633124,dfe,227,47
51385671201,bfe,235,18
51385703163,edd,137,65
51385725264,cbg,173,285
51385737814,gge,132,65
51385768715,fdg,79,83
51385776495,aee,85,145
51385807638,gfc,53,32
51385819156,ceg,289,76
51385841627,egb,127,5
51385841653,gbb,256,93
51385843056,gdb,238,23
51385845491,gdd,257,187
51385857208,bcd,254,244
51385884413,ecf,148,77
51385909997,fac,71,200
51385939042,cbc,131,59
51385939683,dbf,211,69
51385941770,ced,117,95
51385942100,fgb,198,14
51385950425,dcf,183,167
51385981669,dbc,150,71
51385995281,aeg,75,61
51385996291,faf,61,83
51386008151,ggd,168,130
51386016542,gbb,45,84
51386016660,bfd,36,360
51386026189,cea,17,212
51386026591,ecb,17,5
51386047444,afg,137,122
51386056702,gfa,5,224
51386067432,dge,292,222
51386071757,ffb,117,161
51386078129,bce,247,5
51386085586,dcd,166,252
51386088504,deg,255,256
51386102917,fgf,43,87
51386185528,deg,207,281
51386203596,fee,138,72
51386211645,bfc,10,110
51386216375,fbg,30,56
51386234701,bdd,223,61
51386238197,agf,56,237
51386239245,fbb,98,142
51386240800,fec,216,6
51386248825,bdc,93,221
51386250954,fff,46,82
51386268804,ege,112,99
51386296137,cff,175,12
51386304266,bbg,257,75
51386304536,bbb,291,47
51386315478,fac,248,188
51386353635,dca,40,100
51386356403,dab,34,188
51386359051,afc,162,158
51386363258,fgb,76,16
51386364397,geb,298,94
51386379967,cgb,9,121
51386381112,gce,172,38
51386388429,dda,81,213
51386398463,ffe,285,5
51386466582,ead,186,122
51386506712,efc,181,70
51386507964,gad,267,55
51386509374,cad,290,19
51386515939,bca,246,169
51386522666,fgc,266,124
51386564185,aed,257,60
51386599453,fad,252,263
51386604519,aca,236,480
51386611231,efd,121,31
51386621273,bff,41,99
51386627730,ccc,297,170
51386632906,adb,142,91
51386636371,cab,263,132
51386639731,fdf,186,51
51386670889,ace,38,148
51386684402,eda,38,45
51386695084,bcf,3,115
51386696634,bfc,253,90
51386710717,gde,10,219
51386718391,bgd,205,5
51386730157,cbf,176,278
51386741854,gdg,37,371
51386742773,bba,53,52
51386747670,dea,213,360
51386752958,cfe,196,140
51386754297,eae,22,9
51386757911,bcb,54,161
51386769097,cdc,116,38
51386775206,cef,122,167
51386821009,ggb,28,137
51386828110,add,82,207
51386829755,afg,230,108
51386880090,dgf,30,46
51386898889,edd,114,61
51386955455,dce,118,120
51387051079,dfa,179,60
51387072257,cge,191,209
51387076855,dcg,125,142
51387080008,ebf,135,119
51387080723,gbg,62,278
51387090133,eac,276,262
51387099066,bdd,71,53
51387113109,fcc,141,271
51387119124,cgf,15,131
51387124200,bee,222,19
51387125210,adg,133,47
51387163457,cbc,7,50
51387167597,gag,196,143
51387169526,gbe,163,50
51387185989,fag,290,8
51387186729,gbb,184,84
51387189158,afb,156,32
51387206054,cee,25,64
51387221792,fga,268,85
51387254382,cec,3,85
51387281990,agg,261,179
51387285815,bee,95,18
51387301727,fca,270,115
51387305870,ccb,109,46
51387312162,ccf,163,103
51387336908,aba,50,31
51387354763,bbd,276,5
51387358408,cfc,37,80
51387358416,ddd,105,308
51387398505,ede,15,144
51387414722,aba,100,29
51387422406,dfe,173,44
51387476317,bee,27,21
51387481636,faa,170,328
51387503738,bbc,99,162
51387505765,fgd,240,121
51387509837,fce,208,5
51387524487,eba,110,5
51387548271,gab,74,5
51387579111,aea,178,264
51387595188,afg,144,126
51387605435,ddd,8,301
51387632245,aab,150,172
51387680883,acf,234,98
51387686137,bgg,127,156
51387713761,dba,234,30
51387766354,cfa,204,18
51387775334,fbc,58,111
51387785502,dac,275,7
51387785705,fea,158,420
51387805354,dfb,68,111
51387824688,egb,201,5
51387875987,aac,209,313
51387880706,ffc,253,207
51387883896,caa,264,146
51387890306,fbb,288,159
51387901251,fce,13,5
51387904236,gee,143,136
51387921715,efg,10,96
51387925914,bad,64,39
51387958707,eac,173,233
51387970769,bgc,12,25
51387997832,dad,270,75
51388018507,fad,64,302
51388040345,aba,19,29
51388041335,gba,28,100
51388052509,fbe,48,69
51388072081,abe,243,200
51388096222,ece,107,5
51388111088,bgb,133,106
51388112467,fad,92,274
51388118341,ceg,25,80
51388132777,bcg,43,301
51388158062,dgf,279,52
51388162027,eeg,15,90
51388167547,dfe,6,49
51388216877,bec,83,29
51388228931,aea,138,216
51388242096,eaa,68,19
51388265826,cbd,295,27
51388300838,bbf,244,46
51388319580,fbb,209,130
51388321854,baf,151,5
51388327512,aff,296,11
51388336583,gfc,56,38
51388336638,fdc,17,36
51388348498,bae,165,114
51388348937,eeg,208,88
51388379052,eag,153,66
51388382555,cba,149,99
51388452027,ega,18,172
51388471678,fbf,296,160
51388492254,bcd,35,222
51388521900,afg,209,149
51388560415,bde,27,11
51388563197,aba,275,29
51388576826,bfd,88,342
51388587575,bfe,38,20
51388591374,cca,171,211
51388602810,dbe,81,115
51388616334,bbc,233,153
51388618704,ebe,96,81
51388621932,aec,253,160
51388655360,aeg,50,62
51388659430,eee,64,26
51388667864,gdb,147,22
51388669231,fab,65,11
